last_state
"[1687218.7416352152, 275.03, 82.46, 137.74, 112.91, 41.62, 86.8, 41.2, 101.0, 175.05, 202.32, 121.35, 59.04, 155.51, 89.39, 45.07, 182.04, 144.33, 80.88, 171.42, 87.35, 36.69, 119.4, 63.29, 100.45, 285.33, 166.38, 57.59, 43.5, 128.53, 43.45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 3.110788771586556, -3.346910163294609, -13.464585284495342, -0.32217446437837793, 0.523449523631605, 1.1398005356198553, 0.3901132988716043, -1.1807118708004651, 0.8182004350240106, 1.5847188617931351, 0.769986122953938, 1.2583045881022699, 5.203914576147383, -2.776298508475719, -0.5563627731072032, 1.9345401599728689, 0.5988795523487056, 1.1968635325188473, 4.507433274876888, 1.3139735231745533, 0.9114970035431043, 1.8192764082895678, -10.827510330803932, -1.3668913849437274, 8.372258904868886, -1.2053298270888604, 0.8130949330286867, -0.8528606135231769, 4.030793330025233, -0.22725938573234572, 50.15696441956302, 43.25796889765348, 39.12525829265875, 47.120358518531035, 49.844558166143294, 49.429979758197796, 48.77827518253905, 44.36664550391201, 46.95615993182842, 49.19022198925732, 49.551384478930004, 51.56760005338786, 57.97274056108912, 43.593928258136714, 44.331271992869326, 49.54226023663126, 48.340650085912536, 50.72620272230866, 53.102764131710614, 50.23622097230692, 53.87893424576784, 51.15251408810811, 35.3584847114703, 44.58518171218563, 53.53132261826626, 47.80605424495383, 51.751277165777445, 45.72474798162724, 56.099513382196015, 46.12318911146725, 87.66947817483701, -16.6172174640323, -3.1745402749995204, 33.59687026029099, 81.65194857779342, 102.56776478625719, 142.22765712969164, 41.44962381888317, 74.04243237466534, 79.54248412937619, 99.20030955689, 81.68911216601295, 139.75116585869026, -11.880261120233214, 10.628062304307221, 88.72789463490778, 74.9020792303615, 71.68717363269512, 90.35541745092306, 82.51881878174002, 111.09402236243957, 72.74356263431181, -62.191744063679664, 35.855730404556, 107.64461843521528, 56.54520046503839, 88.87754623966843, -26.845586180236776, 92.36433723211393, 112.44595464610669, 6.449788383971625, 7.491731856235122, 14.85926779042239, 2.4619824927652934, 16.250428912358565, 16.16358989451177, 21.510431272912747, 7.568082677009386, 5.627189290241161, 15.304411999428211, 0.3137321528469403, 10.072880428929357, 33.85998942343421, 5.8541000056114525, 21.806314733107193, 5.273370426884474, 1.244651912385453, 1.072402437461062, 19.377569791180154, 14.054868374642984, 36.24700054702186, 6.038667726613406, 29.992125624311903, 14.12795563524994, 24.07001589526085, 1.5841141710704096, 8.411394692020048, 1.1068806810749419, 27.876953676016154, 19.73857842500668]"
"[1556166.0488007066, 282.97, 83.17, 128.98, 114.04, 42.52, 87.01, 41.9, 101.19, 177.0, 212.18, 124.72, 59.26, 154.86, 90.71, 45.43, 184.02, 147.0, 81.43, 174.55, 88.37, 37.38, 118.78, 63.43, 100.82, 291.29, 167.32, 57.93, 43.74, 129.44, 43.73, 100.0, 44.98918533325195, 0, 0, 100.0, 100.0, 0, 0, 0.862509548664093, 0, 0, 59.458702087402344, 0, 100.0, 100.0, 100.0, 0, 12.966376304626465, 20.125829696655273, 100.0, 0, 100.0, 0, 12.24718952178955, 0, 100.0, 0, 100.0, 20.188940048217773, 0, 3.685032366534813, -3.199911691535945, -13.467528658052316, -0.2735081652018039, 0.5796157985297725, 1.3989076758168864, 0.6442451882125155, -1.1359533891954356, 0.9747542645717431, 2.4243912976682225, 1.2363836750094492, 1.235936443727418, 5.41347600043818, -2.615011759844748, -0.5799832553381421, 2.1554196019639846, 0.8229558164108255, 1.1837112656187685, 4.569190702980876, 1.3979401289378472, 0.989857249042096, 1.6911718832643743, -10.23565203856053, -1.359271600639289, 9.12999904950334, -0.9902743185047882, 0.8153528592307353, -0.7742251781480647, 3.894576318554286, -0.03515030050642309, 51.83351462654787, 43.604044328848936, 37.993557553843786, 47.6806536393428, 51.12776826437613, 49.54086957082441, 49.58360339838956, 44.47965201168918, 47.53843371494685, 51.72271244372347, 51.15816885985625, 51.747493379002975, 57.57684750058275, 44.24129323469026, 44.860204796029215, 50.188278744208034, 49.62887262472104, 51.21684557761326, 54.12792298609013, 50.9226281663711, 55.19373390017723, 50.76221683199515, 35.43261196406441, 44.79035895915832, 54.51678299586294, 48.09893135750132, 52.3000710889693, 46.03717037801927, 56.65743173749106, 46.463882038607906, 96.99802005778608, -14.490149141959918, -29.75021406148605, 31.541645630269063, 89.39788530773974, 96.51635956038187, 143.02139022452027, 36.93327449201507, 68.6160974867844, 102.991092473963, 112.79615864622404, 59.374662231274904, 124.18263562789846, -9.464865578735761, 15.067178979911567, 81.90700915077271, 79.14409748964734, 74.678529762441, 88.85433784978308, 80.99435436294071, 114.0373418208435, 69.2839064232942, -60.24473030037299, 25.879121273176203, 114.07814655601263, 45.6465399587178, 73.91038377164597, -34.33909499082212, 88.94291703746806, 109.22070264762546, 7.837963326688007, 8.205208442764151, 20.038419369892544, 2.4619824927652876, 17.06446228964037, 16.184850420067313, 22.479880572397484, 7.568082677009374, 4.066078887937736, 21.680671173087894, 4.078834155985202, 2.9334961645148665, 33.647434938560025, 7.603826741189687, 21.806314733107204, 4.5812311403350625, 1.2446519123854562, 2.316194095996985, 18.87546768137469, 14.054868374642979, 36.47361517306716, 6.3318588327215775, 30.9546398409383, 17.920760982870142, 26.393661069846473, 4.797901817164711, 1.8789712507077387, 1.8926871861696886, 27.87695367601617, 20.712605230092148]"
"[1688620.726934302, 283.17, 85.06, 128.68, 115.2, 43.06, 89.71, 43.82, 106.06, 183.54, 217.76, 125.92, 59.47, 154.29, 94.62, 46.78, 185.89, 153.65, 83.98, 174.05, 89.37, 38.33, 117.45, 65.07, 102.89, 293.98, 171.76, 57.81, 44.43, 128.3, 43.94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.108898062103549, -2.897506487832871, -13.340290233824305, -0.13972678362240742, 0.6600923295920964, 1.8013544930559533, 0.9891719369757581, -0.6994508364941083, 1.608011489834837, 3.4997541315000262, 1.6834315157935436, 1.2210789352430922, 5.470500181857631, -2.1469379623720926, -0.48418752768046147, 2.4530838986582637, 1.5196200595773348, 1.3633359993509657, 4.5256195631423, 1.5275670693058174, 1.1157536550707334, 1.4654356100023023, -9.524473581235227, -1.1726832043820963, 9.83421142436498, -0.45631032381916725, 0.798257469682703, -0.6487504048126027, 3.652530781720344, 0.13251522553105133, 51.87569489126872, 44.53559601011016, 37.95466379331518, 48.262802485979954, 51.89173406621925, 50.97081966675211, 51.73669364214936, 47.31715324178415, 49.46315051611154, 53.091489458504945, 51.724550642619384, 51.92382444929848, 57.222357036940316, 46.13560397570171, 46.82035417299014, 50.80366751691793, 52.6698519029879, 53.440457034397234, 53.933096409497395, 51.599707479753874, 56.94201677134499, 49.91701519143058, 36.31757481232061, 45.94860825246051, 54.962726888119484, 49.484004144539256, 52.08377358884671, 46.94545921412475, 55.73941533626385, 46.72525887978242, 99.29103351832563, 3.861473481809582, -41.84520441061079, 32.614993732614124, 105.22594201221915, 103.52753415787244, 161.55626001777364, 90.62543782661525, 94.73140843186009, 134.45464560118896, 126.14687019814723, 71.06986355376579, 112.88984575212513, 65.48127898625151, 49.42951578868541, 94.59676603533751, 128.0427071989025, 92.29587077740062, 90.88964523199114, 81.32799094807064, 129.5993284427145, 50.648773834685784, -49.63754238323942, 57.14430014851546, 119.37229705437666, 84.77267603854222, 73.76585454877794, -6.297511839390431, 80.36998639243001, 93.04240082282979, 9.57957195221614, 7.386266063829296, 22.958565021276208, 6.5475378839201275, 21.230987915048857, 20.14627409668567, 29.788961403478037, 3.3937969639271697, 13.078060834172275, 29.324707475328378, 8.409540362073932, 0.9110472195066728, 33.647434938560025, 3.656765020192328, 12.53135018429902, 10.096216408407978, 18.05254675091082, 15.3162328750612, 22.929675952990934, 16.156791802937516, 44.54596903864827, 0.04015670280599, 27.6039696845669, 9.62642666383003, 29.709110959776414, 0.8647960611111005, 4.7347755400096325, 1.405626671724296, 28.98729270004764, 14.880967783443838]"
"[1688620.726934302, 278.58, 88.19, 131.3, 115.46, 42.49, 89.91, 46.41, 106.21, 187.01, 217.63, 126.27, 58.75, 151.39, 95.29, 46.74, 185.93, 157.61, 81.18, 169.81, 88.8, 37.91, 116.89, 65.39, 104.29, 288.36, 171.25, 57.83, 44.65, 128.0, 44.97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.028007674733146, -2.3778727072924823, -12.879573061180423, -0.01257924211579109, 0.670151237637036, 2.1120879881229513, 1.454750763648093, -0.33752489535778807, 2.362637390085581, 4.292021261920979, 2.0424184962848813, 1.1380871102454932, 5.221496333318953, -1.7022996542396953, -0.40680697150786216, 2.6615321778499776, 2.3640194516926556, 1.2651692123964153, 4.101674999871193, 1.566248380770105, 1.1681710255482045, 1.2272042208653318, -8.833214407191349, -0.9014508915950614, 9.825554892711182, -0.07344610776843297, 0.7773621363367127, -0.5255009339108838, 3.397338058768142, 0.3445322020500896, 50.81912680528826, 46.06196626540327, 38.52323423726231, 48.39593809671513, 51.02084320887199, 51.077058469796924, 54.451189969882776, 47.402804160260224, 50.46073599324069, 53.05523591161752, 51.892871072677615, 51.259440269287154, 55.426304658850654, 46.45804777791973, 46.76939349025401, 50.81711291545572, 54.36695428602037, 50.80972291182027, 52.28227378243652, 51.183332219968165, 55.943689363085525, 49.557605561690345, 36.4932704408977, 46.73050010374824, 53.82221991636519, 49.32758259210979, 52.117916006566006, 47.2383760021903, 55.49463068549398, 48.01307988585027, 85.37574590107256, 51.220691719144874, -21.49234194775907, 48.267775516596906, 97.45444989434917, 104.21723014331461, 192.38036831186417, 121.92919388151381, 111.46529508241974, 135.89738488488658, 122.24907192035782, 64.2877183755004, 87.21323135962464, 99.94861611677483, 64.06330518888282, 92.65792176410882, 176.106864023242, 59.19758050359601, 68.13900689285322, 84.45960476780596, 121.00825937429876, 37.003439185700095, -41.249167300648395, 73.50607800332266, 101.81588861995984, 92.07056336322336, 74.05580043411048, 17.829342730877375, 73.32617410258197, 115.2687382878436, 7.104897097593951, 0.8719929867035345, 16.87514585395902, 10.81468656682542, 24.17589356727332, 20.88887903011776, 38.04386112578582, 10.866086679425898, 20.861054661689078, 32.2204342995106, 11.020675610152093, 0.9753110375113129, 21.29567588942824, 9.741397282596688, 5.355843773122382, 12.302660212490773, 32.75149192075331, 11.251766820346212, 12.855677976182278, 18.541918779015766, 48.80247790509062, 2.6858975981394506, 22.912516347010648, 3.617179121494616, 23.693313313467147, 4.92259886270422, 5.615724899126371, 8.22814767417937, 26.6416642808582, 19.804671676205775]"
"[1688620.726934302, 287.73, 96.12, 139.0, 120.06, 43.34, 94.62, 48.17, 112.25, 190.03, 221.81, 128.69, 61.8, 150.24, 97.86, 47.12, 187.82, 156.26, 80.77, 177.43, 88.07, 38.12, 117.08, 67.9, 106.0, 287.65, 181.79, 58.12, 45.36, 123.6, 47.46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.6486433236624976, -1.3110613668999491, -11.757591537756525, 0.45413269772117815, 0.7382013651635475, 2.7071972735672176, 1.9433410037629102, 0.43170511431148384, 3.1678555468052707, 5.197278742884151, 2.493449110672273, 1.3034002147602521, 4.875165724539983, -1.1295226361389297, -0.3112318124380735, 2.9452847364434547, 2.8909532266924884, 1.1411334766069814, 4.330645213834032, 1.5204716489455876, 1.2126784123832834, 1.0417271584832264, -7.990738251946809, -0.5422637417864564, 9.650162397623888, 1.0681534473456509, 0.7752662240418715, -0.3663111668635466, 2.8076874859849, 0.7053485545701292, 52.80153507427101, 49.69062847956096, 40.18957835398877, 50.717048430377886, 52.25691404937143, 53.530151191793664, 56.183578325048444, 50.73888067079858, 51.32578680683866, 54.097829385546945, 53.06342777375485, 53.84729768557717, 54.7217153374136, 47.70036491253349, 47.33275607152263, 51.46547381436481, 53.68804830328095, 50.43364636936068, 54.85149110396446, 50.64193104262058, 56.339621638414116, 49.684759403066366, 37.88384076390559, 47.68668824249969, 53.67665376601256, 52.53530060917147, 52.62427530386874, 48.193295142162896, 52.02795505246109, 50.976697069846125, 104.4950225284514, 129.01594051677617, 14.541512512474146, 82.26347116021216, 107.22926611265925, 126.04530692062082, 202.49465640842482, 164.41947976871506, 118.83758027829636, 139.27294653483747, 129.8750233852775, 94.2540550273054, 73.53147306677755, 126.17445485722337, 68.38437509218788, 94.2896137064369, 148.78849524922975, 48.147945735295664, 87.89190749451882, 79.92343024895233, 111.70901992292056, 33.2796062288551, -29.59567620829082, 86.29516229705531, 89.33230165427946, 153.27349416341747, 74.85650509199587, 36.16212329724016, 21.126457048464125, 153.11658515367944, 11.778173439823348, 14.567834155444443, 7.425024132645541, 16.929261829842844, 24.175893567273324, 29.50447377643357, 43.611452798761995, 16.04298953464581, 24.71510683645403, 32.2204342995106, 13.440561373455715, 9.379389734583633, 15.949920113199232, 12.110763010587466, 5.355843773122381, 12.875830079735767, 32.66265547353509, 4.4540517516084766, 16.61091477542358, 15.205420338848437, 48.80247790509061, 6.64395988030517, 19.15610735621589, 0.018633408239612962, 23.69331331346714, 15.040607735954744, 7.842573818260427, 8.228147674179368, 4.403437596019042, 28.88680054937228]"
"[1688620.726934302, 293.8, 91.25, 141.02, 116.38, 42.38, 92.0, 47.02, 108.15, 183.42, 219.83, 125.56, 59.98, 150.04, 95.76, 45.89, 187.56, 151.92, 79.34, 179.21, 87.18, 38.36, 117.87, 64.81, 101.21, 292.47, 178.72, 57.45, 43.29, 121.55, 46.47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.566136856884498, -0.8487896743770449, -10.583416936353103, 0.5210536454826666, 0.7065232443918674, 2.933596887250701, 2.212255396972374, 0.7023929553422477, 3.2353301078044012, 5.689349091298226, 2.5687186904838057, 1.2728802799526093, 4.532312219376507, -0.835415027813383, -0.3309238466433513, 3.113292755439005, 2.9246369167727835, 0.9168760371525195, 4.602680051396533, 1.3962822248785614, 1.2528744742924403, 0.947558780166915, -7.48611176847092, -0.6367779265029441, 9.787274688964374, 1.7054960794453393, 0.711341891343146, -0.40254355830094823, 2.1501813393770703, 0.9010269099112449, 54.07200732486581, 47.65391899978363, 40.626326931106014, 48.896901365124386, 50.76022641048176, 52.02891235580212, 54.7753856097956, 48.57536684204617, 49.37367237100706, 53.51543249693517, 51.39034742200151, 52.138452289853895, 54.59684964548927, 46.78280597883321, 45.7127786003303, 51.36910431763007, 51.54732762191884, 49.12181132301411, 55.431371804579165, 49.97522286490371, 56.7986351309275, 50.22445215679378, 36.856083842135206, 45.32891148326386, 54.540107634952896, 51.55198935342477, 51.32700135045415, 45.69876824257512, 50.507265576087235, 49.80882987647382, 117.86478550607885, 93.9474346856184, 3.019252412420038, 51.479827382969, 79.57246994796692, 112.33630700210573, 166.52559818542787, 124.40753825832759, 83.29322972092007, 124.36772823663142, 101.55532019303593, 79.63725321452516, 62.56051745303581, 78.26190507704759, 34.1070637285647, 76.42310550206157, 101.77573227574466, 29.632605757584283, 102.01795664165928, 56.7804871950531, 103.60290268560195, 40.257626391806866, -37.674737024439075, 39.24027044540101, 89.7770616890741, 142.53514880167654, 54.61711604446934, -7.744011261096748, -0.3365729744601814, 136.62603430829375, 17.399999850777267, 14.567834155444428, 9.723657347586565, 13.392916157439979, 14.959778936548885, 23.617252806314752, 37.292876381954386, 11.582013147472534, 12.841608377395383, 26.272498970308998, 6.968897153830782, 9.379389734583633, 9.264686475273948, 4.774650592569627, 12.680321908194566, 2.2160713037622375, 22.6598303095722, 4.454051751608484, 21.503994926674395, 9.737002950200385, 42.37499872525561, 5.65709105959122, 21.481831843502505, 8.333516514782911, 25.467265763337583, 15.040607735954747, 2.1069143886111, 1.3097979556135262, 1.042892385628758, 26.1909073526695]"
"[1688620.726934302, 289.07, 88.32, 133.37, 110.88, 40.92, 89.44, 45.07, 105.5, 177.1, 218.57, 121.87, 57.47, 148.29, 93.25, 45.6, 182.66, 148.6, 77.67, 174.57, 85.54, 37.64, 116.82, 61.11, 96.05, 284.51, 175.57, 56.83, 41.66, 122.92, 43.14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.844217125284786, -0.7106703748291352, -10.153127240822158, 0.12880021543277564, 0.5571854204893683, 2.873327674185049, 2.2421768686097394, 0.6950698341516528, 2.747165389409929, 5.909525585453963, 2.304058461669669, 1.0342349717135377, 4.072443379497713, -0.7956963600049107, -0.36571476977691475, 2.8185606591484884, 2.652854771772752, 0.5975076610881587, 4.3932181144281515, 1.1522445595852702, 1.212653446166648, 0.7792210617690642, -7.300594019098426, -1.115194704540059, 9.148177199969439, 1.9341206934328738, 0.603693574939939, -0.5563718586202668, 1.7198254542640683, 0.7784270240968922, 52.9236350928618, 46.46849126712996, 39.49641236897716, 46.326392428411935, 48.571585214758834, 50.594684530648664, 52.468574723473786, 47.2288510603039, 47.583618909922045, 53.13883291830044, 49.48742265137678, 49.880099627415746, 53.49199902632565, 45.69596060411271, 45.334344152374, 49.559850120657835, 49.97055816165734, 47.625232286167424, 53.57576953030608, 48.751754147152525, 55.003997692845594, 49.49450821041864, 35.65780600401415, 42.961765275975466, 52.85692817583635, 50.547750415758095, 50.143682085067375, 43.84988067714175, 51.48753861275648, 46.13135062021553, 106.5718130874746, 38.57386377052658, -20.440294952003647, -8.399009261978868, 22.470764454577427, 84.49464425437904, 129.04378570508786, 77.11617952697414, 47.36640890772049, 113.08083015669916, 64.0845129567291, 29.491374247282568, 53.25530137593004, 25.93434884868692, 17.901825708193705, 61.378485957052916, 61.02745187762375, -2.6795555255614008, 79.9645203656167, 29.92468383061731, 87.26925690157124, 36.99188066378738, -56.00443955640661, -47.279655787852526, 67.21157350738723, 110.53232615174257, 38.20754573516037, -108.69276075898783, 4.2303367142526875, 78.64422561609126, 22.26995809860172, 5.572332195592371, 9.723657347586556, 0.5043195221528506, 0.25545639920029684, 12.318093400528799, 27.1501075859491, 5.487690070359723, 3.0178734113879813, 24.907391582097684, 2.8536595402594793, 3.2668290570427234, 8.032893933396092, 2.0633412543142606, 15.580362874405552, 2.2160713037622313, 12.044619109111581, 7.998687065804669, 15.586628249898219, 3.048225004301042, 42.37499872525562, 5.258325204763481, 28.71149088576829, 20.75917492493947, 17.766997334920465, 8.85188256516049, 5.360050993154806, 10.417475727822806, 1.9840148889880111, 8.897141397387609]"
"[1688620.726934302, 293.16, 86.38, 131.46, 107.72, 41.35, 91.44, 44.72, 103.18, 176.03, 221.84, 121.68, 57.99, 148.27, 92.14, 45.14, 181.87, 148.4, 76.86, 178.84, 85.75, 37.62, 115.77, 58.85, 96.91, 287.54, 176.15, 56.24, 42.45, 123.7, 44.88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.321753322746247, -0.7491162754702003, -9.852665203117624, -0.4320684287992975, 0.4681351548051822, 2.9529078898836474, 2.2121475159767954, 0.49634009721711436, 2.2480373007600463, 6.275538216653445, 2.055289809901666, 0.8769574798257977, 3.664142227119754, -0.8440569893856775, -0.42550008254792004, 2.4925049066798692, 2.393733663618633, 0.2758656837033868, 4.519671376183055, 0.9646681031921247, 1.1657263905562303, 0.5546918400981724, -7.252332602705735, -1.4087099043749447, 8.784916464147557, 2.1374690868027812, 0.4654084999808532, -0.6075322436725017, 1.4252751117480642, 0.8123054380702968, 53.80129332778403, 45.6899978141364, 39.214715316900964, 44.92276480356541, 49.2384302456854, 51.67137561657504, 52.061476023655274, 46.072206970347075, 47.283378580429144, 54.007764876608135, 49.39000679712882, 50.341081410628036, 53.47920414921086, 45.215408516907885, 44.72676395562348, 49.27042370876776, 49.87548359968979, 46.90815585404692, 55.009550312223574, 48.9174111245247, 54.954102385952304, 48.761390615952536, 34.94000951320696, 43.470738703899535, 53.422957792258224, 50.73056460864024, 49.03090159934316, 44.96622471489311, 52.04693450915996, 48.198695169513044, 100.28630800661502, 9.320348510532034, -78.11343277872831, -66.75437218164663, 14.431758095243929, 88.57934281548845, 102.50521757941594, 21.43345695570769, 28.530108242097107, 119.2963564956377, 48.97170095724014, 11.035539469744947, 49.12757683993078, 2.3268823798322313, -9.514576633270451, 42.990917886604244, 47.71649493826475, -20.762985307577825, 87.13647456401296, 21.88923914686477, 82.91893547860855, 17.729151479405296, -67.99496613700597, -78.41633236544965, 67.4667970696445, 91.78777099040298, 14.661388771636021, -94.88189887181846, 10.810322431243105, 71.13664867367648, 22.26995809860173, 1.0463142360050413, 16.56020798610385, 8.785615544140361, 2.3576517322922603, 12.318093400528813, 20.651208427445045, 3.7310075405173193, 4.027314231208479, 28.18290959112857, 7.588141296537048, 7.930366614858459, 8.032893933396096, 4.600528605083533, 19.153507860289665, 3.3724535348882645, 7.898003276017647, 11.629494521637229, 16.293289733413975, 1.1049682827034586, 42.37499872525562, 10.551169277006892, 32.62250550485503, 25.25967737934244, 17.766997334920465, 4.332143497224272, 12.687348198295489, 11.500532154246839, 0.7707687103589764, 4.582935469392424]"
"[1688620.726934302, 297.56, 86.74, 125.4, 108.91, 41.46, 92.89, 44.69, 101.06, 178.3, 225.61, 122.58, 58.75, 149.5, 92.0, 45.4, 179.24, 147.43, 78.01, 180.76, 87.2, 38.51, 116.01, 59.0, 96.85, 293.04, 178.44, 56.51, 42.02, 124.73, 44.83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.974845747278721, -0.741982821266248, -9.988398191205334, -0.7716427975988154, 0.4018064833454318, 3.0972752054322683, 2.161017424700532, 0.1658670543513665, 2.012446492834755, 6.791524885352175, 1.9087583612526657, 0.8043673368388085, 3.4006112134091495, -0.8834955794773265, -0.4467506827810652, 1.9988429364360059, 2.0860606169039215, 0.11246110673577903, 4.720400611162745, 0.9223826390300758, 1.1866726986613827, 0.39160265685062257, -7.119907474731917, -1.6274046061900265, 8.838943905151496, 2.4551070692230326, 0.37330015350315904, -0.6749937163638791, 1.2604248421215658, 0.8256027089831264, 54.740338402745174, 45.86410062243348, 38.31772675826537, 45.56527875767673, 49.412017019444065, 52.448592243495085, 52.02568330320918, 45.02973851938317, 48.003410508253076, 55.002882052764384, 49.873526443755374, 51.02217464811177, 54.1765266337336, 45.15345272176415, 45.156537729619295, 48.299022955879835, 49.40388099500463, 48.05681971257507, 55.646727647170806, 50.07023305943419, 56.75976559966918, 48.94022077436094, 35.02980757082254, 43.44276032793455, 54.449918330098185, 51.463429121560104, 49.56080467294234, 44.46841468585495, 52.79057083104547, 48.1437713290475, 124.51336647100071, 17.82402075494577, -96.91439946137497, -62.66386591080818, 33.087549948100296, 119.43519852259071, 112.85983049498739, 9.954129051394222, 51.97851675184059, 147.66755503900828, 67.88423123721665, 40.94991770515061, 55.455956527085405, 11.751871660868058, -2.583238502412043, 36.834921346169565, 49.20182715075271, -13.407328036441937, 113.54609970462266, 55.60454465314367, 105.12151008932884, 13.692502083257661, -61.65368745959605, -53.251972964584446, 82.88399113590485, 133.57348765876017, 14.284624813217887, -69.68528940242422, 20.922382968903534, 105.25598111473796, 29.983963807063237, 3.846708276512175, 14.058849673503996, 6.646422095547289, 2.718314015705772, 20.90591479603275, 28.58704968933372, 0.49778444714703196, 4.847655859336943, 34.56356198899038, 1.379252911550656, 1.4966689149090469, 13.172050853532582, 0.4610189492744329, 13.91493054667094, 0.856516022013409, 10.94638549815901, 6.71678429198912, 24.966314735324403, 10.894346762850471, 49.527186767808836, 10.251891062262885, 31.34117402180615, 16.928881136641152, 24.934329411098233, 10.794551740712533, 12.687348198295489, 6.092230493211064, 4.124041618709895, 14.805446541967099]"
"[1688620.726934302, 300.63, 84.0, 121.86, 107.67, 41.15, 90.05, 44.04, 100.88, 176.92, 223.92, 123.17, 59.18, 148.08, 90.27, 44.75, 176.97, 146.2, 77.12, 182.54, 88.44, 38.51, 113.1, 57.92, 93.29, 288.77, 178.78, 55.64, 41.2, 123.3, 43.99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.651942709550326, -0.9465137865336004, -10.263306963169157, -1.127814821044609, 0.3205312395140538, 2.9485342109996537, 2.0444794053279622, -0.10929976902608018, 1.6948474667641733, 6.983576835069385, 1.8192678147469792, 0.772630132654264, 3.0421112885543096, -1.0423321320621994, -0.5101606894277566, 1.408209279561902, 1.723113806892087, -0.08784118127854867, 4.965867668640726, 0.9776588977175749, 1.1895602882177059, 0.027226770752406537, -7.021170893274004, -2.0641892915871267, 8.43991761072266, 2.703112815344639, 0.22747965237672219, -0.7855690158643753, 1.0028307580310525, 0.7596036738409566, 55.394750843579686, 44.734969392295135, 37.79529511679913, 44.99941062206805, 48.9242660153166, 50.79351040779569, 51.23615067122322, 44.940424224759234, 47.59458478466428, 54.45648552915717, 50.19620716814763, 51.41221944769074, 53.22373406050139, 44.376156626396266, 44.266389394415604, 47.46348699661103, 48.79860545965672, 47.23858583496881, 56.24108624339249, 51.047561643749056, 56.75976559966918, 46.88761035018197, 34.673352712782005, 41.791792958797174, 53.50249445942941, 51.57406368468074, 47.90079376184013, 43.517996448433585, 51.64041674501912, 47.20883626243692, 131.14675104281037, -18.01241883330273, -129.5754240387285, -95.08305721337052, 9.565797978091595, 90.77076280103344, 90.60884831227857, -9.250136727534931, 38.117693040807886, 133.01156091767967, 65.73714417892818, 54.2743036246916, 45.880068560101016, -29.631418758391284, -34.9271151138352, 12.823806107821378, 30.607188361584182, -27.419318259130947, 118.64997308195011, 76.58811463364958, 106.51488138979852, -33.98555148303558, -65.55502607135892, -116.67149533579027, 77.75410344284437, 123.12446265060458, -12.62903296629732, -119.52611984518771, 11.539480192318583, 71.42194458189043, 32.18835993536941, 1.6239709912224738, 17.061630086473873, 11.340114210124563, 1.5383675085002444, 11.661383644919939, 25.51199370467486, 5.267434012089973, 0.5771708090706622, 34.563561988990394, 1.5343420271673365, 1.8097457927773464, 10.835347034459026, 5.56963872927175, 16.632276479810127, 4.835640572456637, 8.005705887493113, 6.71678429198912, 25.936573461835216, 11.46162137005079, 50.5736255640054, 19.283675659684473, 33.09990749419819, 24.328782579236634, 26.36433432977301, 10.068883486931334, 17.297852787634955, 11.275715055457198, 2.340068451852083, 10.455307468171284]"
